,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
558559,2017-04-16 10:11:19,2017-04-16 10:39:38,1699,Shore Dr & 55th St,Burnham Harbor,Customer,,
1027077,2017-05-30 18:04:20,2017-05-30 18:11:24,424,Wilton Ave & Diversey Pkwy,Hampden Ct & Diversey Pkwy,Subscriber,Female,1990.0
1204053,2017-06-10 08:56:25,2017-06-10 09:07:29,664,Clark St & Schiller St,Clark St & Randolph St,Subscriber,Female,1965.0
1146643,2017-06-06 18:51:05,2017-06-06 19:24:26,2001,Ada St & Washington Blvd,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1989.0
981183,2017-05-27 18:17:30,2017-05-27 18:35:44,1094,Streeter Dr & Grand Ave,Wabash Ave & Grand Ave,Customer,,
682882,2017-04-27 11:54:07,2017-04-27 11:57:02,175,Logan Blvd & Elston Ave,Damen Ave & Clybourn Ave,Subscriber,Male,1991.0
345755,2017-03-15 17:35:51,2017-03-15 17:39:31,220,State St & Randolph St,Columbus Dr & Randolph St,Subscriber,Male,1995.0
431436,2017-03-31 20:49:03,2017-03-31 21:01:49,766,Desplaines St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Female,1995.0
648880,2017-04-24 16:28:55,2017-04-24 16:48:59,1204,Calumet Ave & 21st St,900 W Harrison St,Subscriber,Male,1975.0
1160355,2017-06-07 17:22:14,2017-06-07 17:37:09,895,LaSalle St & Jackson Blvd,State St & Pearson St,Subscriber,Female,1986.0
795474,2017-05-12 07:35:56,2017-05-12 08:04:18,1702,Kedzie Ave & Milwaukee Ave,Kosciuszko Park,Subscriber,Female,1957.0
653721,2017-04-24 20:37:45,2017-04-24 20:49:40,715,Cityfront Plaza Dr & Pioneer Ct,Desplaines St & Jackson Blvd,Subscriber,Male,1986.0
1533239,2017-06-29 19:16:05,2017-06-29 19:32:16,971,Sheffield Ave & Webster Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1991.0
1252626,2017-06-12 19:03:15,2017-06-12 19:18:12,897,Damen Ave & Clybourn Ave,Ashland Ave & Augusta Blvd,Subscriber,Male,1991.0
786950,2017-05-11 12:51:59,2017-05-11 13:03:03,664,Kimball Ave & Belmont Ave,Avondale Ave & Irving Park Rd,Subscriber,Male,1988.0
1223887,2017-06-11 09:43:40,2017-06-11 09:50:07,387,Paulina Ave & North Ave,Claremont Ave & Hirsch St,Subscriber,Male,1991.0
174971,2017-02-14 19:48:21,2017-02-14 20:02:34,853,Clark St & Randolph St,Wells St & Concord Ln,Subscriber,Male,1977.0
188543,2017-02-17 09:55:00,2017-02-17 10:06:41,701,Milwaukee Ave & Wabansia Ave,Bissell St & Armitage Ave,Subscriber,Male,1992.0
635954,2017-04-23 14:41:32,2017-04-23 14:52:57,685,Burnham Harbor,Fort Dearborn Dr & 31st St,Subscriber,Female,1988.0
294447,2017-03-04 13:11:49,2017-03-04 13:33:09,1280,Streeter Dr & Grand Ave,Indiana Ave & Roosevelt Rd,Subscriber,Female,1980.0
758765,2017-05-08 08:30:42,2017-05-08 08:36:38,356,Clark St & Schiller St,Wells St & Huron St,Subscriber,Male,1977.0
168602,2017-02-13 22:59:33,2017-02-13 23:02:18,165,Ellis Ave & 55th St,Woodlawn Ave & 55th St,Subscriber,Female,1996.0
830475,2017-05-14 15:55:07,2017-05-14 16:12:04,1017,Clifton Ave & Armitage Ave,Ogden Ave & Chicago Ave,Customer,,
50784,2017-01-18 16:30:38,2017-01-18 16:43:02,744,Clark St & Randolph St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1960.0
358599,2017-03-18 14:50:44,2017-03-18 15:00:01,557,Desplaines St & Kinzie St,Green St & Madison St,Subscriber,Male,1981.0
